variant,board,unrouted_main,unrouted_candidate,copper_main,copper_candidate,mask_main,mask_candidate,cpu_main,cpu_candidate,rss_main,rss_candidate,deadline_main,deadline_candidate
conflicts,pcbench-Blink-Eras_AVR_ISP_Pogo,0,0,0,0,7,7,0.09,0.17,17.3,17.5,False,False
conflicts,pcbench-Blitz_.C68,499,409,0,0,0,0,302.21,303.85,93.0,93.1,True,True
conflicts,pcbench-Blitz_Rev.K_C68,499,499,0,0,0,0,303.46,302.07,96.0,95.8,True,True
conflicts,pcbench-Blitz_copy,483,499,0,0,0,0,303.02,302.39,96.0,96.1,True,True
conflicts,pcbench-Box0-hv-analog-breakoutboard_breakout,128,128,0,0,0,0,51.959999999999994,48.78,17.3,17.5,False,False
conflicts,pcbench-Brushless_ESC_Brushless_ESC,0,0,0,0,28,28,63.230000000000004,46.42,22.2,23.1,False,False
conflicts,pcbench-C-BISCUIT_crowbar,0,0,0,0,0,0,0.29000000000000004,0.29,17.4,17.5,False,False
conflicts,pcbench-CAL430FR_CAL430F,0,1,0,0,0,0,164.21,193.06,29.4,28.9,False,False
conflicts,pcbench-CAL430FR_CAL430F_watch,0,0,0,0,0,0,2.6599999999999997,2.6399999999999997,17.3,17.5,False,False
conflicts,pcbench-CATs-Eurosynth_4CH_Mixer,2,2,0,0,0,0,4.0,4.02,17.3,17.5,False,False
conflicts,pcbench-CATs-Eurosynth_APC_Eurorack_Main,0,0,0,0,0,0,0.65,0.64,17.3,17.5,False,False
conflicts,pcbench-CATs-Eurosynth_Abakus_Control,0,0,0,0,0,0,6.42,6.760000000000001,29.6,30.2,False,False
conflicts,pcbench-CATs-Eurosynth_Abakus_Main,15,16,0,0,0,0,115.75,158.4,37.5,37.1,False,False
conflicts,pcbench-CATs-Eurosynth_Arduino_VCO_Main,7,7,0,0,0,0,9.780000000000001,12.479999999999999,23.1,23.2,False,False
conflicts,pcbench-CATs-Eurosynth_Baby_8,0,0,0,0,0,0,2.48,1.81,29.9,29.8,False,False
conflicts,pcbench-CATs-Eurosynth_Buffered_Multiple_Main,1,1,0,0,0,0,3.84,3.89,23.3,23.5,False,False
conflicts,pcbench-CATs-Eurosynth_Buffered_Multiple_SMD_Main,2,2,6,6,0,0,8.14,7.78,26.1,26.0,False,False
conflicts,pcbench-CATs-Eurosynth_CGS_Analog_Switch_Matrix_Control,0,0,0,0,0,0,4.07,4.08,24.4,24.6,False,False
conflicts,pcbench-CATs-Eurosynth_CGS_Analog_Switch_Matrix_Main,8,12,0,0,0,0,77.34,68.05000000000001,38.6,36.2,False,False
conflicts,pcbench-CATs-Eurosynth_Classic_ADSR_Main,3,3,0,0,0,0,40.43,41.599999999999994,28.1,28.1,False,False
conflicts,pcbench-CATs-Eurosynth_Clock_Divider_Control,0,0,0,0,0,0,0.5800000000000001,0.63,23.4,23.5,False,False
conflicts,pcbench-CATs-Eurosynth_Clock_Divider_Main,1,1,0,0,0,0,4.96,6.3,25.2,25.2,False,False
conflicts,pcbench-CATs-Eurosynth_Dual_VCA_2_Control,0,0,0,0,0,0,1.79,1.78,17.8,17.9,False,False
conflicts,pcbench-CATs-Eurosynth_Dual_VCA_2_Main,0,0,0,0,0,0,13.510000000000002,13.39,26.8,26.8,False,False
conflicts,pcbench-CATs-Eurosynth_Envelope_Follower_Main,0,0,4,4,0,0,3.37,3.33,25.8,25.9,False,False
conflicts,pcbench-CATs-Eurosynth_HAGIWO_6Ch_Gate_Sequencer_Main,1,1,0,0,0,0,5.33,5.3,21.7,21.8,False,False
conflicts,pcbench-CATs-Eurosynth_HAGIWO_MultiOut_Control,0,0,0,0,0,0,0.88,0.89,22.5,22.5,False,False
conflicts,pcbench-CATs-Eurosynth_HAGIWO_MultiOut_Main,7,7,0,0,0,0,20.580000000000002,20.380000000000003,22.4,22.5,False,False
conflicts,pcbench-CATs-Eurosynth_HAGIWO_Ring_Modulator_Main,4,4,0,0,0,0,14.32,15.03,25.2,26.5,False,False
conflicts,pcbench-CATs-Eurosynth_LFO_Main,3,3,0,0,0,0,27.92,29.43,27.3,27.5,False,False
conflicts,pcbench-CATs-Eurosynth_MFOS_Eight_Stage_Phase_Shifter_-_Control,0,0,0,0,0,0,0.89,0.87,23.4,23.6,False,False
conflicts,pcbench-CATs-Eurosynth_MFOS_Eight_Stage_Phase_Shifter_-_Main,20,19,0,0,0,0,78.34,110.16999999999999,37.0,37.0,False,False
conflicts,pcbench-CATs-Eurosynth_MFOS_Noise_Cornucopia_Control,0,0,0,0,0,0,0.9,0.93,20.2,20.3,False,False
conflicts,pcbench-CATs-Eurosynth_MFOS_Noise_Cornucopia_Main_1,0,0,0,0,0,0,4.7700000000000005,4.7299999999999995,22.4,22.7,False,False
conflicts,pcbench-CATs-Eurosynth_MFOS_Noise_Cornucopia_Main_2,0,0,0,0,0,0,6.48,5.09,23.1,23.5,False,False
conflicts,pcbench-CATs-Eurosynth_Main_Rectifier_Main,0,0,3,3,0,0,14.82,11.22,25.2,25.2,False,False
conflicts,pcbench-CATs-Eurosynth_Manual_Gate_Control,0,0,0,0,0,0,0.76,0.77,19.7,20.0,False,False
conflicts,pcbench-CATs-Eurosynth_Manual_Gate_Main,5,5,0,0,0,0,6.84,7.24,22.9,22.9,False,False
conflicts,pcbench-CATs-Eurosynth_Power_Modul_Main,0,0,0,0,0,0,0.1,0.18000000000000002,17.3,17.5,False,False
conflicts,pcbench-CATs-Eurosynth_S_H_Main,0,0,0,0,0,0,1.26,1.99,24.2,24.2,False,False
conflicts,pcbench-CATs-Eurosynth_Single_Attenuator,0,0,0,0,0,0,0.15000000000000002,0.15000000000000002,17.4,17.5,False,False
conflicts,pcbench-CATs-Eurosynth_Slim_Precision_Adder_Main,4,4,0,0,0,0,13.7,21.48,24.5,24.7,False,False
conflicts,pcbench-CATs-Eurosynth_Slimline_VCA_Main,0,0,0,0,0,0,9.84,10.32,28.9,29.0,False,False
conflicts,pcbench-CATs-Eurosynth_Slimline_Voltage_Controlled_Switch_-_Main,5,5,0,0,0,0,27.92,30.93,29.0,29.1,False,False
conflicts,pcbench-CATs-Eurosynth_Vactrol_VCF_-_Main,0,0,0,0,0,0,6.19,6.12,25.5,26.3,False,False
conflicts,pcbench-CATs-Eurosynth_YuSynth_Dual_Balanced_Modulator_Main,0,0,0,0,0,0,9.57,7.07,25.6,25.7,False,False
conflicts,pcbench-CATs-Eurosynth_YuSynth_Improved_Steiner_VCF_Main,3,3,0,0,0,0,21.17,25.009999999999998,29.3,29.6,False,False
conflicts,pcbench-CapPCB_CapPcb,0,0,0,0,0,0,0.18,0.11,17.3,17.5,False,False
conflicts,pcbench-Cherry-Mx-Bitboard_Cherry Mx Bitboard,0,0,0,0,0,0,0.11,0.09999999999999999,17.3,17.5,False,False
conflicts,pcbench-ChirpHardware_chirp,1,1,0,0,29,29,73.48,77.21000000000001,22.2,22.0,False,False
conflicts,pcbench-CompactFlashBreakout_CompactFlashBreakout,0,0,0,0,50,50,20.89,22.67,17.3,17.5,False,False
conflicts,pcbench-CoreOne-xCORE200-Original_CoreOne,1,1,1,1,0,0,299.28,299.97999999999996,134.8,137.0,True,True
conflicts,pcbench-CubeSAT-Reaction-Wheel_Edison_Motor_Servo,0,0,0,0,0,0,0.13,0.11,17.3,17.5,False,False
conflicts,pcbench-CubeSAT-Reaction-Wheel__autosave-GPIO to motor,0,0,0,0,0,0,1.08,0.67,17.3,17.5,False,False
conflicts,pcbench-Curryboard_Curryboard,0,0,0,0,0,0,166.01000000000002,157.88,34.8,35.3,False,False
conflicts,pcbench-DAC-ADAU1966_DAC-ADAU1966,0,0,0,0,124,124,259.58000000000004,256.65999999999997,61.0,62.3,False,False
conflicts,pcbench-DC25_DC25,0,0,11,14,29,32,30.59,20.75,19.9,19.4,False,False
conflicts,pcbench-DIYDAC_DIYDAC,0,0,0,0,0,0,0.18000000000000002,0.18000000000000002,17.3,17.5,False,False
conflicts,pcbench-DPS-1200FB_Adapter_Adapter,0,0,2,2,0,0,9.35,11.89,17.3,17.5,False,False
conflicts,pcbench-DaWeather---Project__autosave-CarteDaWeather,0,0,0,0,0,0,1.24,1.31,17.3,17.5,False,False
conflicts,pcbench-DasBlinkinput_Das Blinkinput,0,0,0,0,0,0,9.11,12.08,17.3,17.3,False,False
conflicts,pcbench-Dekada_dekada,0,0,0,0,0,0,1.16,1.54,17.4,17.5,False,False
conflicts,pcbench-Dekada_dekada_TopoR_curves,0,0,0,0,0,0,1.27,1.52,17.4,17.5,False,False
conflicts,pcbench-DerKnopf_digi-pot,0,0,0,0,108,108,23.8,24.06,17.3,17.5,False,False
conflicts,pcbench-DerKnopf_led-ring,0,0,0,0,56,56,89.83,123.86999999999999,27.8,28.3,False,False
conflicts,pcbench-DerKnopf_power-supply,0,0,0,0,0,0,1.22,1.23,17.3,17.5,False,False
conflicts,pcbench-DiscoDanceFloorV1_DiscoDongle,0,0,0,0,0,0,11.18,10.2,17.3,17.5,False,False
conflicts,pcbench-DonCon2040_DonConPad,0,0,0,0,0,0,6.17,4.8,21.0,21.2,False,False
conflicts,pcbench-Doorman_doorman_slot,6,6,0,0,0,0,11.370000000000001,9.370000000000001,18.1,18.4,False,False
conflicts,pcbench-DoroidOscillo-Board_Android_Oscilloscope,5,5,0,0,48,48,163.96,181.27,63.9,64.3,False,False
conflicts,pcbench-DualLM317BenchSupply_DualLM317BenchSupply,0,0,0,0,0,0,4.74,3.54,17.3,17.5,False,False
conflicts,pcbench-DustSensorShield_DustSensorShield,0,0,0,0,0,0,3.1999999999999997,2.9,17.3,17.5,False,False
conflicts,pcbench-E202VAR-Natural-Radio-Receiver_e202var-vlf-radio-receiver,0,0,0,0,0,0,7.37,8.28,17.3,17.5,False,False
conflicts,pcbench-EEGFrontier_EEGFrontier,0,0,0,0,0,0,27.580000000000002,20.98,22.5,22.6,False,False
conflicts,pcbench-ESP-12-breakout_ESP12E-breakout,0,0,0,0,0,0,2.5999999999999996,2.11,17.3,17.5,False,False
