variant,board,unrouted_main,unrouted_candidate,copper_main,copper_candidate,mask_main,mask_candidate,cpu_main,cpu_candidate,rss_main,rss_candidate,deadline_main,deadline_candidate
final,pcbench-Blitz_copy,483,499,0,0,0,0,303.02,302.31,96.0,96.5,True,True
final,pcbench-Box0-hv-analog-breakoutboard_breakout,128,128,0,0,0,0,51.959999999999994,64.39,17.3,17.5,False,False
final,pcbench-Brushless_ESC_Brushless_ESC,0,0,0,0,28,28,63.230000000000004,69.12,22.2,22.2,False,False
final,pcbench-C-BISCUIT_crowbar,0,0,0,0,0,0,0.29000000000000004,0.3,17.4,17.5,False,False
final,pcbench-CAL430FR_CAL430F,0,0,0,0,0,0,164.21,185.98000000000002,29.4,29.8,False,False
final,pcbench-CAL430FR_CAL430F_watch,0,0,0,0,0,0,2.6599999999999997,2.67,17.3,17.5,False,False
final,pcbench-CATs-Eurosynth_4CH_Mixer,2,2,0,0,0,0,4.0,3.92,17.3,17.5,False,False
final,pcbench-CATs-Eurosynth_APC_Eurorack_Main,0,0,0,0,0,0,0.65,0.65,17.3,17.4,False,False
final,pcbench-CATs-Eurosynth_Abakus_Control,0,0,0,0,0,0,6.42,3.7199999999999998,29.6,29.7,False,False
final,pcbench-CATs-Eurosynth_Abakus_Main,15,15,0,0,0,0,115.75,114.39,37.5,38.6,False,False
final,pcbench-CATs-Eurosynth_Arduino_VCO_Main,7,7,0,0,0,0,9.780000000000001,12.28,23.1,23.3,False,False
final,pcbench-CATs-Eurosynth_Baby_8,0,0,0,0,0,0,2.48,2.86,29.9,29.8,False,False
final,pcbench-CATs-Eurosynth_Buffered_Multiple_Main,1,1,0,0,0,0,3.84,3.03,23.3,23.6,False,False
final,pcbench-CATs-Eurosynth_Buffered_Multiple_SMD_Main,2,2,6,6,0,0,8.14,9.92,26.1,26.1,False,False
final,pcbench-CATs-Eurosynth_CGS_Analog_Switch_Matrix_Control,0,0,0,0,0,0,4.07,3.03,24.4,24.6,False,False
final,pcbench-CATs-Eurosynth_CGS_Analog_Switch_Matrix_Main,8,8,0,0,0,0,77.34,63.21,38.6,38.6,False,False
final,pcbench-CATs-Eurosynth_Classic_ADSR_Main,3,3,0,0,0,0,40.43,32.78,28.1,28.1,False,False
final,pcbench-CATs-Eurosynth_Clock_Divider_Control,0,0,0,0,0,0,0.5800000000000001,0.63,23.4,23.5,False,False
final,pcbench-CATs-Eurosynth_Clock_Divider_Main,1,1,0,0,0,0,4.96,4.12,25.2,25.3,False,False
final,pcbench-CATs-Eurosynth_Dual_VCA_2_Control,0,0,0,0,0,0,1.79,1.8,17.8,17.8,False,False
final,pcbench-CATs-Eurosynth_Dual_VCA_2_Main,0,0,0,0,0,0,13.510000000000002,13.23,26.8,26.9,False,False
final,pcbench-CATs-Eurosynth_Envelope_Follower_Main,0,0,4,4,0,0,3.37,3.4099999999999997,25.8,25.9,False,False
final,pcbench-CATs-Eurosynth_HAGIWO_6Ch_Gate_Sequencer_Main,1,1,0,0,0,0,5.33,5.3500000000000005,21.7,21.7,False,False
final,pcbench-CATs-Eurosynth_HAGIWO_MultiOut_Control,0,0,0,0,0,0,0.88,0.86,22.5,22.6,False,False
final,pcbench-CATs-Eurosynth_HAGIWO_MultiOut_Main,7,7,0,0,0,0,20.580000000000002,20.09,22.4,22.7,False,False
final,pcbench-CATs-Eurosynth_HAGIWO_Ring_Modulator_Main,4,4,0,0,0,0,14.32,14.549999999999999,25.2,25.1,False,False
final,pcbench-CATs-Eurosynth_LFO_Main,3,3,0,0,0,0,27.92,19.830000000000002,27.3,27.4,False,False
final,pcbench-CATs-Eurosynth_MFOS_Eight_Stage_Phase_Shifter_-_Control,0,0,0,0,0,0,0.89,0.89,23.4,23.7,False,False
final,pcbench-CATs-Eurosynth_MFOS_Eight_Stage_Phase_Shifter_-_Main,20,20,0,0,0,0,78.34,87.35,37.0,37.4,False,False
final,pcbench-CATs-Eurosynth_MFOS_Noise_Cornucopia_Control,0,0,0,0,0,0,0.9,0.89,20.2,20.4,False,False
final,pcbench-CATs-Eurosynth_MFOS_Noise_Cornucopia_Main_1,0,0,0,0,0,0,4.7700000000000005,2.9,22.4,22.6,False,False
final,pcbench-CATs-Eurosynth_MFOS_Noise_Cornucopia_Main_2,0,0,0,0,0,0,6.48,4.74,23.1,23.5,False,False
final,pcbench-CATs-Eurosynth_Main_Rectifier_Main,0,0,3,3,0,0,14.82,11.530000000000001,25.2,25.8,False,False
final,pcbench-CATs-Eurosynth_Manual_Gate_Control,0,0,0,0,0,0,0.76,0.76,19.7,19.8,False,False
final,pcbench-CATs-Eurosynth_Manual_Gate_Main,5,5,0,0,0,0,6.84,5.17,22.9,23.0,False,False
final,pcbench-CATs-Eurosynth_Power_Modul_Main,0,0,0,0,0,0,0.1,0.19999999999999998,17.3,17.5,False,False
final,pcbench-CATs-Eurosynth_S_H_Main,0,0,0,0,0,0,1.26,1.74,24.2,24.1,False,False
final,pcbench-CATs-Eurosynth_Single_Attenuator,0,0,0,0,0,0,0.15000000000000002,0.15000000000000002,17.4,17.5,False,False
final,pcbench-CATs-Eurosynth_Slim_Precision_Adder_Main,4,4,0,0,0,0,13.7,18.560000000000002,24.5,24.7,False,False
final,pcbench-CATs-Eurosynth_Slimline_VCA_Main,0,0,0,0,0,0,9.84,6.93,28.9,29.0,False,False
final,pcbench-CATs-Eurosynth_Slimline_Voltage_Controlled_Switch_-_Main,5,5,0,0,0,0,27.92,27.65,29.0,28.9,False,False
final,pcbench-CATs-Eurosynth_Vactrol_VCF_-_Main,0,0,0,0,0,0,6.19,5.95,25.5,25.7,False,False
final,pcbench-CATs-Eurosynth_YuSynth_Dual_Balanced_Modulator_Main,0,0,0,0,0,0,9.57,9.41,25.6,25.9,False,False
final,pcbench-CATs-Eurosynth_YuSynth_Improved_Steiner_VCF_Main,3,3,0,0,0,0,21.17,17.67,29.3,29.1,False,False
final,pcbench-CapPCB_CapPcb,0,0,0,0,0,0,0.18,0.18000000000000002,17.3,17.5,False,False
final,pcbench-Cherry-Mx-Bitboard_Cherry Mx Bitboard,0,0,0,0,0,0,0.11,0.11,17.3,17.5,False,False
final,pcbench-ChirpHardware_chirp,1,1,0,0,29,29,73.48,76.86,22.2,22.4,False,False
final,pcbench-CompactFlashBreakout_CompactFlashBreakout,0,0,0,0,50,50,20.89,26.450000000000003,17.3,17.4,False,False
final,pcbench-CoreOne-xCORE200-Original_CoreOne,1,1,1,1,0,0,299.28,299.53999999999996,134.8,135.6,True,True
final,pcbench-CubeSAT-Reaction-Wheel_Edison_Motor_Servo,0,0,0,0,0,0,0.13,0.13,17.3,17.4,False,False
final,pcbench-CubeSAT-Reaction-Wheel__autosave-GPIO to motor,0,0,0,0,0,0,1.08,1.1,17.3,17.4,False,False
final,pcbench-Curryboard_Curryboard,0,0,0,0,0,0,166.01000000000002,146.51000000000002,34.8,34.0,False,False
final,pcbench-DAC-ADAU1966_DAC-ADAU1966,0,0,0,0,124,124,259.58000000000004,276.49,61.0,62.5,False,False
final,pcbench-DC25_DC25,0,0,11,11,29,29,30.59,25.66,19.9,19.3,False,False
final,pcbench-DIYDAC_DIYDAC,0,0,0,0,0,0,0.18000000000000002,0.18000000000000002,17.3,17.5,False,False
final,pcbench-DPS-1200FB_Adapter_Adapter,0,0,2,2,0,0,9.35,12.77,17.3,17.4,False,False
final,pcbench-DaWeather---Project__autosave-CarteDaWeather,0,0,0,0,0,0,1.24,1.3,17.3,17.4,False,False
final,pcbench-DasBlinkinput_Das Blinkinput,0,0,0,0,0,0,9.11,12.0,17.3,17.4,False,False
final,pcbench-Dekada_dekada,0,0,0,0,0,0,1.16,1.55,17.4,17.5,False,False
